"","p","df_1_2","df_1_3","s","support","confidence","lift","count"
"4495","F0","F18","F7","F19",0.0835045659721499,1,3.99045658060181,100175
"4496","F0","F19","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4497","F18","F19","F7","F10",0.0835045659721499,1,2.4008305398509,100175
"4498","F10","F18","F19","F7",0.0835045659721499,0.499822872852645,1.9994231601512,100175
"4499","F10","F18","F7","F19",0.0835045659721499,1,3.99045658060181,100175
"4500","F10","F19","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4501","F11","F18","F19","F12",0.0835045659721499,1,2.9980756494683,100175
"4502","F12","F18","F19","F11",0.0835045659721499,0.499822872852645,1.9994231601512,100175
"4503","F11","F12","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4504","F11","F12","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4505","F11","F18","F19","F13",0.0835045659721499,1,2.9980756494683,100175
"4506","F13","F18","F19","F11",0.0835045659721499,0.499822872852645,1.9994231601512,100175
"4507","F11","F13","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4508","F11","F13","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4509","F11","F18","F19","F17",0.0835045659721499,1,3.00337481755206,100175
"4510","F17","F18","F19","F11",0.0835045659721499,1,4.00026343080273,100175
"4511","F11","F17","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4512","F11","F17","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4513","F11","F18","F19","F8",0.0835045659721499,1,2.4008305398509,100175
"4514","F18","F19","F8","F11",0.0835045659721499,0.499822872852645,1.9994231601512,100175
"4515","F11","F18","F8","F19",0.0835045659721499,1,3.99045658060181,100175
"4516","F11","F19","F8","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4517","F11","F18","F19","F0",0.0835045659721499,1,2.4008305398509,100175
"4518","F0","F18","F19","F11",0.0835045659721499,0.499822872852645,1.9994231601512,100175
"4519","F0","F11","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4520","F0","F11","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4521","F11","F18","F19","F10",0.0835045659721499,1,2.4008305398509,100175
"4522","F10","F18","F19","F11",0.0835045659721499,0.499822872852645,1.9994231601512,100175
"4523","F10","F11","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4524","F10","F11","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4525","F18","F19","F5","F2",0.0835637506408199,1,3.00284105131414,100246
"4526","F18","F19","F2","F5",0.0835637506408199,1,3.00284105131414,100246
"4527","F18","F2","F5","F19",0.0835637506408199,1,3.99045658060181,100246
"4528","F19","F2","F5","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4529","F18","F19","F5","F12",0.0835637506408199,1,2.9980756494683,100246
"4530","F12","F18","F19","F5",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4531","F12","F18","F5","F19",0.0835637506408199,1,3.99045658060181,100246
"4532","F12","F19","F5","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4533","F18","F19","F5","F13",0.0835637506408199,1,2.9980756494683,100246
"4534","F13","F18","F19","F5",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4535","F13","F18","F5","F19",0.0835637506408199,1,3.99045658060181,100246
"4536","F13","F19","F5","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4537","F18","F19","F5","F8",0.0835637506408199,1,2.4008305398509,100246
"4538","F18","F19","F8","F5",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4539","F18","F5","F8","F19",0.0835637506408199,1,3.99045658060181,100246
"4540","F19","F5","F8","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4541","F18","F19","F5","F0",0.0835637506408199,1,2.4008305398509,100246
"4542","F0","F18","F19","F5",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4543","F0","F18","F5","F19",0.0835637506408199,1,3.99045658060181,100246
"4544","F0","F19","F5","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4545","F18","F19","F5","F10",0.0835637506408199,1,2.4008305398509,100246
"4546","F10","F18","F19","F5",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4547","F10","F18","F5","F19",0.0835637506408199,1,3.99045658060181,100246
"4548","F10","F19","F5","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4549","F18","F19","F2","F12",0.0835637506408199,1,2.9980756494683,100246
"4550","F12","F18","F19","F2",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4551","F12","F18","F2","F19",0.0835637506408199,1,3.99045658060181,100246
"4552","F12","F19","F2","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4553","F18","F19","F2","F13",0.0835637506408199,1,2.9980756494683,100246
"4554","F13","F18","F19","F2",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4555","F13","F18","F2","F19",0.0835637506408199,1,3.99045658060181,100246
"4556","F13","F19","F2","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4557","F18","F19","F2","F8",0.0835637506408199,1,2.4008305398509,100246
"4558","F18","F19","F8","F2",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4559","F18","F2","F8","F19",0.0835637506408199,1,3.99045658060181,100246
"4560","F19","F2","F8","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4561","F18","F19","F2","F0",0.0835637506408199,1,2.4008305398509,100246
"4562","F0","F18","F19","F2",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4563","F0","F18","F2","F19",0.0835637506408199,1,3.99045658060181,100246
"4564","F0","F19","F2","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4565","F18","F19","F2","F10",0.0835637506408199,1,2.4008305398509,100246
"4566","F10","F18","F19","F2",0.0835637506408199,0.500177127147355,1.50195241032645,100246
"4567","F10","F18","F2","F19",0.0835637506408199,1,3.99045658060181,100246
"4568","F10","F19","F2","F18",0.0835637506408199,0.500102269382542,2.99339982302616,100246
"4569","F12","F18","F19","F13",0.16706831661297,1,2.9980756494683,200421
"4570","F13","F18","F19","F12",0.16706831661297,1,2.9980756494683,200421
"4571","F12","F13","F18","F19",0.16706831661297,1,3.99045658060181,200421
"4572","F12","F13","F19","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4573","F12","F18","F19","F17",0.0835045659721499,0.499822872852645,1.50115542956216,100175
"4574","F17","F18","F19","F12",0.0835045659721499,1,2.9980756494683,100175
"4575","F12","F17","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4576","F12","F17","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4577","F12","F18","F19","F8",0.16706831661297,1,2.4008305398509,200421
"4578","F18","F19","F8","F12",0.16706831661297,1,2.9980756494683,200421
"4579","F12","F18","F8","F19",0.16706831661297,1,3.99045658060181,200421
"4580","F12","F19","F8","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4581","F12","F18","F19","F0",0.16706831661297,1,2.4008305398509,200421
"4582","F0","F18","F19","F12",0.16706831661297,1,2.9980756494683,200421
"4583","F0","F12","F18","F19",0.16706831661297,1,3.99045658060181,200421
"4584","F0","F12","F19","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4585","F12","F18","F19","F10",0.16706831661297,1,2.4008305398509,200421
"4586","F10","F18","F19","F12",0.16706831661297,1,2.9980756494683,200421
"4587","F10","F12","F18","F19",0.16706831661297,1,3.99045658060181,200421
"4588","F10","F12","F19","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4589","F13","F18","F19","F17",0.0835045659721499,0.499822872852645,1.50115542956216,100175
"4590","F17","F18","F19","F13",0.0835045659721499,1,2.9980756494683,100175
"4591","F13","F17","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4592","F13","F17","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4593","F13","F18","F19","F8",0.16706831661297,1,2.4008305398509,200421
"4594","F18","F19","F8","F13",0.16706831661297,1,2.9980756494683,200421
"4595","F13","F18","F8","F19",0.16706831661297,1,3.99045658060181,200421
"4596","F13","F19","F8","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4597","F13","F18","F19","F0",0.16706831661297,1,2.4008305398509,200421
"4598","F0","F18","F19","F13",0.16706831661297,1,2.9980756494683,200421
"4599","F0","F13","F18","F19",0.16706831661297,1,3.99045658060181,200421
"4600","F0","F13","F19","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4601","F13","F18","F19","F10",0.16706831661297,1,2.4008305398509,200421
"4602","F10","F18","F19","F13",0.16706831661297,1,2.9980756494683,200421
"4603","F10","F13","F18","F19",0.16706831661297,1,3.99045658060181,200421
"4604","F10","F13","F19","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4605","F17","F18","F19","F8",0.0835045659721499,1,2.4008305398509,100175
"4606","F18","F19","F8","F17",0.0835045659721499,0.499822872852645,1.50115542956216,100175
"4607","F17","F18","F8","F19",0.0835045659721499,1,3.99045658060181,100175
"4608","F17","F19","F8","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4609","F17","F18","F19","F0",0.0835045659721499,1,2.4008305398509,100175
"4610","F0","F18","F19","F17",0.0835045659721499,0.499822872852645,1.50115542956216,100175
"4611","F0","F17","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4612","F0","F17","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4613","F17","F18","F19","F10",0.0835045659721499,1,2.4008305398509,100175
"4614","F10","F18","F19","F17",0.0835045659721499,0.499822872852645,1.50115542956216,100175
"4615","F10","F17","F18","F19",0.0835045659721499,1,3.99045658060181,100175
"4616","F10","F17","F19","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4617","F18","F19","F8","F0",0.16706831661297,1,2.4008305398509,200421
"4618","F0","F18","F19","F8",0.16706831661297,1,2.4008305398509,200421
"4619","F0","F18","F8","F19",0.16706831661297,1,3.99045658060181,200421
"4620","F0","F19","F8","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4621","F18","F19","F8","F10",0.16706831661297,1,2.4008305398509,200421
"4622","F10","F18","F19","F8",0.16706831661297,1,2.4008305398509,200421
"4623","F10","F18","F8","F19",0.16706831661297,1,3.99045658060181,200421
"4624","F10","F19","F8","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4625","F0","F18","F19","F10",0.16706831661297,1,2.4008305398509,200421
"4626","F10","F18","F19","F0",0.16706831661297,1,2.4008305398509,200421
"4627","F0","F10","F18","F19",0.16706831661297,1,3.99045658060181,200421
"4628","F0","F10","F19","F18",0.16706831661297,0.666678863438292,3.99045658060181,200421
"4629","F16","F18","F3","F7",0.0835045659721499,1,4.00026343080273,100175
"4630","F16","F18","F7","F3",0.0835045659721499,1,3.99984995998933,100175
"4631","F18","F3","F7","F16",0.0835045659721499,1,4.0091536775125,100175
"4632","F16","F3","F7","F18",0.0835045659721499,1,5.98557536385908,100175
"4633","F16","F18","F3","F11",0.0835045659721499,1,4.00026343080273,100175
"4634","F11","F16","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4635","F11","F18","F3","F16",0.0835045659721499,1,4.0091536775125,100175
"4636","F11","F16","F3","F18",0.0835045659721499,1,5.98557536385908,100175
"4637","F16","F18","F3","F12",0.0835045659721499,1,2.9980756494683,100175
"4638","F12","F16","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4639","F12","F18","F3","F16",0.0835045659721499,1,4.0091536775125,100175
"4640","F12","F16","F3","F18",0.0835045659721499,1,5.98557536385908,100175
"4641","F16","F18","F3","F13",0.0835045659721499,1,2.9980756494683,100175
"4642","F13","F16","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4643","F13","F18","F3","F16",0.0835045659721499,1,4.0091536775125,100175
"4644","F13","F16","F3","F18",0.0835045659721499,1,5.98557536385908,100175
"4645","F16","F18","F3","F17",0.0835045659721499,1,3.00337481755206,100175
"4646","F16","F17","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4647","F17","F18","F3","F16",0.0835045659721499,1,4.0091536775125,100175
"4648","F16","F17","F3","F18",0.0835045659721499,0.501589765415717,3.00230334263617,100175
"4649","F16","F18","F3","F8",0.0835045659721499,1,2.4008305398509,100175
"4650","F16","F18","F8","F3",0.0835045659721499,1,3.99984995998933,100175
"4651","F18","F3","F8","F16",0.0835045659721499,1,4.0091536775125,100175
"4652","F16","F3","F8","F18",0.0835045659721499,0.501589765415717,3.00230334263617,100175
"4653","F16","F18","F3","F0",0.0835045659721499,1,2.4008305398509,100175
"4654","F0","F16","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4655","F0","F18","F3","F16",0.0835045659721499,1,4.0091536775125,100175
"4656","F0","F16","F3","F18",0.0835045659721499,0.501589765415717,3.00230334263617,100175
"4657","F16","F18","F3","F10",0.0835045659721499,1,2.4008305398509,100175
"4658","F10","F16","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4659","F10","F18","F3","F16",0.0835045659721499,1,4.0091536775125,100175
"4660","F10","F16","F3","F18",0.0835045659721499,0.501589765415717,3.00230334263617,100175
"4661","F16","F18","F7","F11",0.0835045659721499,1,4.00026343080273,100175
"4662","F11","F16","F18","F7",0.0835045659721499,1,4.00026343080273,100175
"4663","F11","F18","F7","F16",0.0835045659721499,1,4.0091536775125,100175
"4664","F11","F16","F7","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4665","F16","F18","F7","F12",0.0835045659721499,1,2.9980756494683,100175
"4666","F12","F16","F18","F7",0.0835045659721499,1,4.00026343080273,100175
"4667","F12","F18","F7","F16",0.0835045659721499,1,4.0091536775125,100175
"4668","F12","F16","F7","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4669","F16","F18","F7","F13",0.0835045659721499,1,2.9980756494683,100175
"4670","F13","F16","F18","F7",0.0835045659721499,1,4.00026343080273,100175
"4671","F13","F18","F7","F16",0.0835045659721499,1,4.0091536775125,100175
"4672","F13","F16","F7","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4673","F16","F18","F7","F17",0.0835045659721499,1,3.00337481755206,100175
"4674","F16","F17","F18","F7",0.0835045659721499,1,4.00026343080273,100175
"4675","F17","F18","F7","F16",0.0835045659721499,1,4.0091536775125,100175
"4676","F16","F17","F7","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4677","F16","F18","F7","F8",0.0835045659721499,1,2.4008305398509,100175
"4678","F16","F18","F8","F7",0.0835045659721499,1,4.00026343080273,100175
"4679","F18","F7","F8","F16",0.0835045659721499,1,4.0091536775125,100175
"4680","F16","F7","F8","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4681","F16","F18","F7","F0",0.0835045659721499,1,2.4008305398509,100175
"4682","F0","F16","F18","F7",0.0835045659721499,1,4.00026343080273,100175
"4683","F0","F18","F7","F16",0.0835045659721499,1,4.0091536775125,100175
"4684","F0","F16","F7","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4685","F16","F18","F7","F10",0.0835045659721499,1,2.4008305398509,100175
"4686","F10","F16","F18","F7",0.0835045659721499,1,4.00026343080273,100175
"4687","F10","F18","F7","F16",0.0835045659721499,1,4.0091536775125,100175
"4688","F10","F16","F7","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4689","F11","F16","F18","F12",0.0835045659721499,1,2.9980756494683,100175
"4690","F12","F16","F18","F11",0.0835045659721499,1,4.00026343080273,100175
"4691","F11","F12","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4692","F11","F12","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4693","F11","F16","F18","F13",0.0835045659721499,1,2.9980756494683,100175
"4694","F13","F16","F18","F11",0.0835045659721499,1,4.00026343080273,100175
"4695","F11","F13","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4696","F11","F13","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4697","F11","F16","F18","F17",0.0835045659721499,1,3.00337481755206,100175
"4698","F16","F17","F18","F11",0.0835045659721499,1,4.00026343080273,100175
"4699","F11","F17","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4700","F11","F16","F17","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4701","F11","F16","F18","F8",0.0835045659721499,1,2.4008305398509,100175
"4702","F16","F18","F8","F11",0.0835045659721499,1,4.00026343080273,100175
"4703","F11","F18","F8","F16",0.0835045659721499,1,4.0091536775125,100175
"4704","F11","F16","F8","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4705","F11","F16","F18","F0",0.0835045659721499,1,2.4008305398509,100175
"4706","F0","F16","F18","F11",0.0835045659721499,1,4.00026343080273,100175
"4707","F0","F11","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4708","F0","F11","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4709","F11","F16","F18","F10",0.0835045659721499,1,2.4008305398509,100175
"4710","F10","F16","F18","F11",0.0835045659721499,1,4.00026343080273,100175
"4711","F10","F11","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4712","F10","F11","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4713","F12","F16","F18","F13",0.0835045659721499,1,2.9980756494683,100175
"4714","F13","F16","F18","F12",0.0835045659721499,1,2.9980756494683,100175
"4715","F12","F13","F18","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4716","F12","F13","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4717","F12","F16","F18","F17",0.0835045659721499,1,3.00337481755206,100175
"4718","F16","F17","F18","F12",0.0835045659721499,1,2.9980756494683,100175
"4719","F12","F17","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4720","F12","F16","F17","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4721","F12","F16","F18","F8",0.0835045659721499,1,2.4008305398509,100175
"4722","F16","F18","F8","F12",0.0835045659721499,1,2.9980756494683,100175
"4723","F12","F18","F8","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4724","F12","F16","F8","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4725","F12","F16","F18","F0",0.0835045659721499,1,2.4008305398509,100175
"4726","F0","F16","F18","F12",0.0835045659721499,1,2.9980756494683,100175
"4727","F0","F12","F18","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4728","F0","F12","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4729","F12","F16","F18","F10",0.0835045659721499,1,2.4008305398509,100175
"4730","F10","F16","F18","F12",0.0835045659721499,1,2.9980756494683,100175
"4731","F10","F12","F18","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4732","F10","F12","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4733","F13","F16","F18","F17",0.0835045659721499,1,3.00337481755206,100175
"4734","F16","F17","F18","F13",0.0835045659721499,1,2.9980756494683,100175
"4735","F13","F17","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4736","F13","F16","F17","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4737","F13","F16","F18","F8",0.0835045659721499,1,2.4008305398509,100175
"4738","F16","F18","F8","F13",0.0835045659721499,1,2.9980756494683,100175
"4739","F13","F18","F8","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4740","F13","F16","F8","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4741","F13","F16","F18","F0",0.0835045659721499,1,2.4008305398509,100175
"4742","F0","F16","F18","F13",0.0835045659721499,1,2.9980756494683,100175
"4743","F0","F13","F18","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4744","F0","F13","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4745","F13","F16","F18","F10",0.0835045659721499,1,2.4008305398509,100175
"4746","F10","F16","F18","F13",0.0835045659721499,1,2.9980756494683,100175
"4747","F10","F13","F18","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4748","F10","F13","F16","F18",0.0835045659721499,0.501667634863084,3.00276943608192,100175
"4749","F16","F17","F18","F8",0.0835045659721499,1,2.4008305398509,100175
"4750","F16","F18","F8","F17",0.0835045659721499,1,3.00337481755206,100175
"4751","F17","F18","F8","F16",0.0835045659721499,1,4.0091536775125,100175
"4752","F16","F17","F8","F18",0.0835045659721499,0.33478263775633,2.00386670880204,100175
"4753","F16","F17","F18","F0",0.0835045659721499,1,2.4008305398509,100175
"4754","F0","F16","F18","F17",0.0835045659721499,1,3.00337481755206,100175
"4755","F0","F17","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4756","F0","F16","F17","F18",0.0835045659721499,0.33478263775633,2.00386670880204,100175
"4757","F16","F17","F18","F10",0.0835045659721499,1,2.4008305398509,100175
"4758","F10","F16","F18","F17",0.0835045659721499,1,3.00337481755206,100175
"4759","F10","F17","F18","F16",0.0835045659721499,1,4.0091536775125,100175
"4760","F10","F16","F17","F18",0.0835045659721499,0.33478263775633,2.00386670880204,100175
"4761","F16","F18","F8","F0",0.0835045659721499,1,2.4008305398509,100175
"4762","F0","F16","F18","F8",0.0835045659721499,1,2.4008305398509,100175
"4763","F0","F18","F8","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4764","F0","F16","F8","F18",0.0835045659721499,0.33478263775633,2.00386670880204,100175
"4765","F16","F18","F8","F10",0.0835045659721499,1,2.4008305398509,100175
"4766","F10","F16","F18","F8",0.0835045659721499,1,2.4008305398509,100175
"4767","F10","F18","F8","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4768","F10","F16","F8","F18",0.0835045659721499,0.33478263775633,2.00386670880204,100175
"4769","F0","F16","F18","F10",0.0835045659721499,1,2.4008305398509,100175
"4770","F10","F16","F18","F0",0.0835045659721499,1,2.4008305398509,100175
"4771","F0","F10","F18","F16",0.0835045659721499,0.499822872852645,2.00386670880204,100175
"4772","F0","F10","F16","F18",0.0835045659721499,0.33478263775633,2.00386670880204,100175
"4773","F18","F3","F7","F11",0.0835045659721499,1,4.00026343080273,100175
"4774","F11","F18","F3","F7",0.0835045659721499,1,4.00026343080273,100175
"4775","F11","F18","F7","F3",0.0835045659721499,1,3.99984995998933,100175
"4776","F11","F3","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4777","F18","F3","F7","F12",0.0835045659721499,1,2.9980756494683,100175
"4778","F12","F18","F3","F7",0.0835045659721499,1,4.00026343080273,100175
"4779","F12","F18","F7","F3",0.0835045659721499,1,3.99984995998933,100175
"4780","F12","F3","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4781","F18","F3","F7","F13",0.0835045659721499,1,2.9980756494683,100175
"4782","F13","F18","F3","F7",0.0835045659721499,1,4.00026343080273,100175
"4783","F13","F18","F7","F3",0.0835045659721499,1,3.99984995998933,100175
"4784","F13","F3","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4785","F18","F3","F7","F17",0.0835045659721499,1,3.00337481755206,100175
"4786","F17","F18","F3","F7",0.0835045659721499,1,4.00026343080273,100175
"4787","F17","F18","F7","F3",0.0835045659721499,1,3.99984995998933,100175
"4788","F17","F3","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4789","F18","F3","F7","F8",0.0835045659721499,1,2.4008305398509,100175
"4790","F18","F3","F8","F7",0.0835045659721499,1,4.00026343080273,100175
"4791","F18","F7","F8","F3",0.0835045659721499,1,3.99984995998933,100175
"4792","F3","F7","F8","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4793","F18","F3","F7","F0",0.0835045659721499,1,2.4008305398509,100175
"4794","F0","F18","F3","F7",0.0835045659721499,1,4.00026343080273,100175
"4795","F0","F18","F7","F3",0.0835045659721499,1,3.99984995998933,100175
"4796","F0","F3","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4797","F18","F3","F7","F10",0.0835045659721499,1,2.4008305398509,100175
"4798","F10","F18","F3","F7",0.0835045659721499,1,4.00026343080273,100175
"4799","F10","F18","F7","F3",0.0835045659721499,1,3.99984995998933,100175
"4800","F10","F3","F7","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4801","F11","F18","F3","F12",0.0835045659721499,1,2.9980756494683,100175
"4802","F12","F18","F3","F11",0.0835045659721499,1,4.00026343080273,100175
"4803","F11","F12","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4804","F11","F12","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4805","F11","F18","F3","F13",0.0835045659721499,1,2.9980756494683,100175
"4806","F13","F18","F3","F11",0.0835045659721499,1,4.00026343080273,100175
"4807","F11","F13","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4808","F11","F13","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4809","F11","F18","F3","F17",0.0835045659721499,1,3.00337481755206,100175
"4810","F17","F18","F3","F11",0.0835045659721499,1,4.00026343080273,100175
"4811","F11","F17","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4812","F11","F17","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4813","F11","F18","F3","F8",0.0835045659721499,1,2.4008305398509,100175
"4814","F18","F3","F8","F11",0.0835045659721499,1,4.00026343080273,100175
"4815","F11","F18","F8","F3",0.0835045659721499,1,3.99984995998933,100175
"4816","F11","F3","F8","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4817","F11","F18","F3","F0",0.0835045659721499,1,2.4008305398509,100175
"4818","F0","F18","F3","F11",0.0835045659721499,1,4.00026343080273,100175
"4819","F0","F11","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4820","F0","F11","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4821","F11","F18","F3","F10",0.0835045659721499,1,2.4008305398509,100175
"4822","F10","F18","F3","F11",0.0835045659721499,1,4.00026343080273,100175
"4823","F10","F11","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4824","F10","F11","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4825","F12","F18","F3","F13",0.0835045659721499,1,2.9980756494683,100175
"4826","F13","F18","F3","F12",0.0835045659721499,1,2.9980756494683,100175
"4827","F12","F13","F18","F3",0.0835045659721499,0.499822872852645,1.9992164979814,100175
"4828","F12","F13","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4829","F12","F18","F3","F17",0.0835045659721499,1,3.00337481755206,100175
"4830","F17","F18","F3","F12",0.0835045659721499,1,2.9980756494683,100175
"4831","F12","F17","F18","F3",0.0835045659721499,1,3.99984995998933,100175
"4832","F12","F17","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4833","F12","F18","F3","F8",0.0835045659721499,1,2.4008305398509,100175
"4834","F18","F3","F8","F12",0.0835045659721499,1,2.9980756494683,100175
"4835","F12","F18","F8","F3",0.0835045659721499,0.499822872852645,1.9992164979814,100175
"4836","F12","F3","F8","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4837","F12","F18","F3","F0",0.0835045659721499,1,2.4008305398509,100175
"4838","F0","F18","F3","F12",0.0835045659721499,1,2.9980756494683,100175
"4839","F0","F12","F18","F3",0.0835045659721499,0.499822872852645,1.9992164979814,100175
"4840","F0","F12","F3","F18",0.0835045659721499,0.499925142229763,2.99233961510422,100175
"4841","F12","F18","F3","F10",0.0835045659721499,1,2.4008305398509,100175
"4842","F10","F18","F3","F12",0.0835045659721499,1,2.9980756494683,100175
"4843","F10","F12","F18","F3",0.0835045659721499,0.499822872852645,1.9992164979814,100175
